,spontanous1,stroop1,bastrika1,stroop2,spontanous2,twoback1,bastrika2,twoback2
0,22.43628639995586,329.2857385999523,552.1883005000418,855.3369515000377,1030.931967700017,1336.4085851999698,1392.9735310999677,1695.7765361999627
1,322.4512298000045,501.88013770000543,852.2031754000345,1030.2818580999738,1330.9470460000448,1387.0725818999344,1692.9884816999547,1747.3476479999954
